app_id,userName,score,at,content
com.robtopx.geometryjump,Nabil Evano A,5,2025-04-17 12:58:49,suka dan permainan yang bagus
com.robtopx.geometryjump,Jason Alvaro,5,2025-04-15 20:46:59,Perfect Pake banget sama ini game walaupun berbayar tapi saya salfok sama rating umur buat main game ini 12+ gara2 horror wkwkwkwk
com.robtopx.geometryjump,Nur Azliina,5,2025-04-15 17:25:33,ini bagus kali bisa cari level buat level dan lain lain nya aku kasih 5 bintang untuk game ini tapi siapa yang pake hp di hp ku kalau aku buat akun di geometry dash kok gabisa ya ayo bantu aku guysss cara nya btw nama gua lmao main ya level gua ada level for pro gergaji ada no juga dan banyak lagi guyss ddaaaaaaahhhh
com.robtopx.geometryjump,Ga angga,5,2025-04-15 16:53:52,"game yang sangat menyenangkan,tapi tolonglah Robtop electrodynamic itu seharusnya demon,dan kenapa saya lihat orang lain memainkan platformer tapi kenapa wave dan swingcopter itu bisa?,sedangkan saya tidak,oh ya dan mudahkan saya membuat level saya sendiri di Geometry Dash,dan buatkanlah tombol baru saat di editor,tombo itu untuk mengimpor gambar,dan kenapa data geometry dash tidak ada dalam folder data aku?,itu saja permintaan saya terimakasih"
com.robtopx.geometryjump,Jmosu 24,5,2025-04-15 00:33:17,"fame nya bagus gua suka banget oh iya gaes jika laina memgalami hal ini : gak bisa buka akun kita , gk bisa buka daily chest selama berhari-hari ada caranya nih. kalian hapus gamenha ingat ya save duku akun mu di cloud lalu kalian instal lagi gd muabllu login dan load insyaallah bisa . gua alamin gitu soalnya. gua smepet panik sampe hampi9 banting hp gara hara maslaha ini sialam sialam . intinya bagus sih . aghh harus namatin demon yg dah gua tamatin sialan"
com.robtopx.geometryjump,Pungky Galih Pamungkas Pribadi,5,2025-04-14 21:48:25,Game nya sangat bagus dan mengasah otak kanan dan kiri
com.robtopx.geometryjump,Ryo Azam Azwa Andreas,5,2025-04-14 19:39:17,I Love Geometry Dash
com.robtopx.geometryjump,Noah Saundo,5,2025-04-14 14:40:13,"game nya bagus, sama bener kata orang itu stereo madness terlalu susah, bikinkan yang lebih gampang kayak retray atau sonar apapun yang gampang, itu doang sih tapi ada beberapa bug but it's okay yaudah gitu aja"
com.robtopx.geometryjump,Martin Tio Tio,5,2025-04-13 08:33:01,gamenya bagus
com.robtopx.geometryjump,Yusi Santikatrq,5,2025-04-13 06:05:15,keren
com.robtopx.geometryjump,Aryo Samudro,4,2025-04-12 21:26:56,"sebenarnya dari segi grafik audio dan visual bagus,Tapi masalahnya adalah saat mau membuat akun banyak nama yang sudah digunakan dana saat mau membuat nama baru tapi tidak bisa diload ini yang paling kubenci di game ini sampai sekarang aku pun belum bisa memutuskan nama akunku jadi tolong bebaskan untuk memilih nama developer please,stres aku mikirin namanya"
com.robtopx.geometryjump,mochammad alif alhafizi,5,2025-04-12 19:03:29,gg mantappbbbb ggg bagus game nya bisa level editor kalau yg lite gk bisa gg mantapppp game nya bagus menghibur juga tapi kalo kalah terus bisa jadi toxic ya wajar jangan lupa setelah gk sengaja ngomong toxic istighfar ya👍👍😆😆oy iya btw seru juga game level baru lagi gg mantappppp😆😆🥳🥳🥳
com.robtopx.geometryjump,Lita Angelina Saputri,5,2025-04-12 15:56:55,game bagus tapi please banget aku itu deadlock nya susah
com.robtopx.geometryjump,Nyoman Gede Novi Triana,5,2025-04-12 12:34:16,good game
com.robtopx.geometryjump,Arashi Messi Bintang,5,2025-04-12 07:20:10,Game nya bagus
com.robtopx.geometryjump,Andi Achmad Rayyan PL,5,2025-04-11 14:53:25,"One of the greatest game ever. Permainan dengan gameplay yang unik, membuat saya terus bermain game ini, seru, unik, menantang, ada di dalam game ini."
com.robtopx.geometryjump,UN KNOWN,5,2025-04-11 13:19:14,"plis lah robtroll aku nge bug di Android pada mode platform+duo mode , jadi ketika platform mode bersama an dengan duo mode jadinya tombol nya menyatu plis fix this :("
com.robtopx.geometryjump,saimima safitri,4,2025-04-11 13:09:52,masih ada bug sih
com.robtopx.geometryjump,Malik Gunalendra,5,2025-04-10 12:36:44,sempurna
com.robtopx.geometryjump,windu ningtyas,5,2025-04-10 12:19:30,Game ini bagus banget
com.robtopx.geometryjump,Ranu Ibrohim,5,2025-04-09 11:12:25,my dream game i finally got it
com.robtopx.geometryjump,ND Printing,5,2025-04-09 10:21:21,game ini sangat cocok untuk saya karna saya suka game yang ada level nya seperti roblox dan minecraft. terimakasih
com.robtopx.geometryjump,Birru Fadlan,5,2025-04-08 16:56:20,"game keren, tapi tolong percepat update"
com.robtopx.geometryjump,chayati nur,5,2025-04-08 14:47:09,game yg mengajarkan kita apa arti usaha dan perjuangan bgt. namatin 1 lagu aja rasanya lega banget😌
com.robtopx.geometryjump,zvLz,5,2025-04-08 13:48:30,"game fav gw untuk sekarang, gamenya gk pernah bikin bosen, level levelnya keren semua, apalagi sekarang ada gauntlet baru behh level level nya udh kyk masterpiece semua coyy, dan untuk robtop kapan 2.2 rilis woyyyyyyy"
com.robtopx.geometryjump,Nauli Slipknot,5,2025-04-07 20:44:56,kepala saya pusin
com.robtopx.geometryjump,ROII,5,2025-04-07 18:10:19,game that challenges..
com.robtopx.geometryjump,SuS Amogis,5,2025-04-07 12:16:34,"ok,"
com.robtopx.geometryjump,Priyono 'Priyo',5,2025-04-06 21:05:32,why i rate this 5 because even tho this game is hard but the idea of cube that can jump and even make a custom level very few game have custom level
com.robtopx.geometryjump,Iranie Wilar,5,2025-04-06 16:14:10,seru gamenya
