app_id,userName,score,at,content
com.discord,Rahmattullah Anshari,1,2025-04-17 12:31:30,kenapa ya aplikasinya discord keluar sendiri aku lagi main SMS tapi nggak bisa
com.discord,Sinta Rayana,1,2025-04-17 11:31:56,mic kadang bisa digunakan kadang tidak semenjak aplikasinya di upload mohon diperbaiki
com.discord,Al Ahnaf,1,2025-04-17 11:19:09,karna aku tidak bisa masuk
com.discord,IcalRizal,1,2025-04-17 11:09:25,"tidak optimal, terlalu banyak memakai ram, bisa tembus 1.5gb"
com.discord,Arthur Poluakan,5,2025-04-17 09:04:18,apk nya pendo
com.discord,Redmi14,1,2025-04-17 06:46:38,I CAN'T LOGINNNNNNN I TRY HARD BROO RATING 1 FROM ME BAD APPS
com.discord,Asada Shinon,2,2025-04-17 04:11:49,what a trash why you don't have Indonesian language
com.discord,T Zgg T Zgg,1,2025-04-17 02:24:05,tidak bisa login padahal sandi dan email yang saya masukan sudah benar!
com.discord,Aga NP,3,2025-04-17 01:39:38,susah login! :( 😢☹️
com.discord,08_ SUDARMA PUTRA,5,2025-04-16 23:40:04,"aplikasi bagus, bertemu dan berpisah dengan org org 😔"
com.discord,Nayla Nay,5,2025-04-16 23:16:56,ini bagus dan bermanfaat bagi saya karna saya bisa berbicara bersama teman saya
com.discord,Fachri Ramadhan888,1,2025-04-16 22:22:28,strange i have tried to login and create an account but i cant i really hate it
com.discord,Law Gaming,5,2025-04-16 20:28:03,manttappuu jawaaaa
com.discord,M Jae,5,2025-04-16 20:07:24,Gw main MTP di Roblox jadi Gw join MTP wkwkwkwkwkw GG bet ini apk raawwr
com.discord,Rafa Nirwa,2,2025-04-16 19:08:36,log in kok malah email sudah dipakai? bobrok
com.discord,8C_NYALA M T_21,3,2025-04-16 19:04:34,"ini mungkin sudah agak lama, hey aku pertama kali membuat akun pada 26, Mei 2022 dan nama akunnya yakni glaceplum1230815 dan selang beberapa bulan akun ku terkena disable dan aku tidak melakukan pelanggaran apapun saat itu, aku hanya bermain pokemon dan mengobrol dengan teman, dan setelah akunku terkena disable aku membuat akun kedua pada Oktober,29 2022, dan tolong buat akun pertamaku menjadi enable karena ada beberapa kontak teman lamaku ada disana dan aku ingin mengobrol lagi dengan mereka🙏"
com.discord,Dilan Jr,1,2025-04-16 16:30:51,"kok sekarang registrasi nya susah, nggak rekomend banget"
