app_id,userName,score,at,content
com.eraspace.app,Harry Armalian,5,2025-04-18 08:22:38,"banyak2in promo, biar makin senang berbelanja di eraspace, hehe"
com.eraspace.app,ayini boss,5,2025-04-17 16:30:26,MANTAP
com.eraspace.app,aminudin saja,5,2025-04-17 16:24:28,good app
com.eraspace.app,EDY SUHERMAN,5,2025-04-17 08:42:56,good apps 👍
com.eraspace.app,rizal kurniawan,1,2025-04-16 17:12:14,katalog produk di benahi dulu
com.eraspace.app,andi nugraha,5,2025-04-15 10:38:54,okeh sih walau sempet error pas hari G preorder 16 series nya
com.eraspace.app,cris nugroho,5,2025-04-14 18:30:31,bagus..
com.eraspace.app,Noviana,1,2025-04-13 11:43:31,"Selesaikan masalah pesanan saya, hampir sebulan belum juga sampai padahal salah kurir yang tidak menghubungi saya saat kebingungan mencari alamat, apa gunany kontak konsumen kalau bukan untuk dihubungi ketika terjadi kendala alamat. Saya sarankan cari partner yang lebih baik lagi selain JNE"
com.eraspace.app,rohmat prasetiyo,4,2025-04-12 13:20:47,bagus. tapi kurang smooth.
com.eraspace.app,alex Ananda,5,2025-04-10 15:49:16,sangat mantap
com.eraspace.app,Panji Setyawan,1,2025-04-09 15:00:28,ngakk bisa masuk
com.eraspace.app,Ridho,1,2025-04-05 21:00:06,tidak sesuai detail produk. SCAM.
com.eraspace.app,Voucher Belanja,5,2025-04-04 23:25:38,sangat cocok untuk
com.eraspace.app,Ujang Winanto,2,2025-04-04 21:57:26,didaerah kota serang kecamatan siremen kurirnya ada ga mba?
com.eraspace.app,Madura Tech,5,2025-04-01 19:32:02,mantap
com.eraspace.app,Dani Nurmaruf,5,2025-04-01 13:20:21,point masuk semoga hpnya kuat sampe 5 tahun
com.eraspace.app,Andi Krisnajana,5,2025-03-30 09:16:55,ok
com.eraspace.app,Schmitt Angga,2,2025-03-29 18:50:36,"baru pertama kali beli unit hp di sini dan dapat unit dalam kondisi cacat produksi , saya sangat kecewa."
com.eraspace.app,Budi Fadhillah,5,2025-03-29 02:06:18,bagus aplikasinya
com.eraspace.app,Novidyanto Nugroho,5,2025-03-28 12:43:20,Platform marketplace untuk produk online toko Erafone
com.eraspace.app,desi gintink,3,2025-03-27 21:59:30,saya udah belanja di grand lucky tapi poinnya kok ga masuk ke eraspace saya? ini gimana ya? tolong arahannya
com.eraspace.app,Kim Yoona,5,2025-03-25 14:59:40,good
com.eraspace.app,Renaisya AR,1,2025-03-25 09:12:21,tidak mempermudah
com.eraspace.app,HAN SEN,2,2025-03-22 20:22:48,"beli E-Voucher Aja nunggu 2 × 24 Jam, Keburu Habis Promonya... Dipercepat prosesnya toh juga bukan barang fisik... seolah2 kayak nunggu kurir ngirim barang saja.. tau gini langsung beli e-voucher di samsung official store..."
com.eraspace.app,MUTIARA ANNISA,5,2025-03-22 18:54:53,Aplikasi keren.
com.eraspace.app,Nazia Azahra,5,2025-03-22 15:34:02,"kemren smpet belanja d toko ini di daerah kradenan, pelayanan nya. mantep, harga trjangkau,, dpet discount pula,, mantap mantap mantap"
com.eraspace.app,Dodi Pramono,1,2025-03-22 10:50:22,"SAYA TIDAK BUTUH VOUCHER INI , SUNGGUH SANGAT KECEWA PELAYANAN NYA SANGAT SANGAT SANGAT BURUK JELEK LAMA PAYAH , SANGAT TIDAK REKOMENDASI, SAYA TIDAK AKAN MEREKOMENDASI HAL INI KEPEDA ORANG ORANG KARNA SANGAT TIDAK LAYAK , PELAYANAN NYA SANGAT LAMA RESPON NYA SUPER SUPER LAMBAT."
com.eraspace.app,DAUS Muns'pisan,1,2025-03-22 05:43:54,"sayang banget Stock yang udah not Ready masih blm pada di hapusin, jadi susah cari HP. padahal udah di sortir keteraediaan tapi masih ada ajah produk yang not ready"
com.eraspace.app,P Risdian,5,2025-03-19 20:53:44,ok sangat membantu
com.eraspace.app,zahra nisa,3,2025-03-19 20:27:08,kenapa poin gak masuk ya
com.eraspace.app,Mahardika Ary Lesmana,1,2025-03-19 17:11:46,semenjak di update jd lola buka aplikasinya
com.eraspace.app,Derry Gusti,3,2025-03-18 12:41:42,kurang bagus dan notifikasi tidak aktif mohon maaf saya hapus
com.eraspace.app,Adon Tea,4,2025-03-17 15:05:08,Good
com.eraspace.app,Andri Kimansyah,5,2025-03-16 15:18:43,easy used..
com.eraspace.app,gerardus palambingan,1,2025-03-15 12:48:06,"Proses PO Barangnya tidak Jelas, saya PO dari 26 Feb 2025, jadwalnya akan di ambil 14 Maret 2025 tapi di Storenya barang belum ada. dan Tidak ada penjelasan yg jelas terkait kendala keterlambatannya, hanya ""Maaf"" saja."
com.eraspace.app,Wahyu Asmara,1,2025-03-14 17:15:11,Loading nya lama
com.eraspace.app,Margono Suwarto,5,2025-03-12 15:11:07,"dieraspace,produk dijamin original"
com.eraspace.app,Britain Cahya,5,2025-03-05 13:09:24,Nyaman dan ramah pelayanan nyaiar biasa 👍👍
com.eraspace.app,Anang Dahyumi,5,2025-03-05 09:03:30,untuk jangkauan pencarian toko tolong di perluas radiusnya.... biar kita lebih tau toko mana yg ada stoknya.... g hanya 1 kota saja..
com.eraspace.app,Asrul Huda,1,2025-03-03 16:31:05,"Pelayanan yang buruk, sudah order melalui aplikasi dengan pilihan pengiriman nextday, tp sudah 2 hari sejak pemesanan dan pembayaran, barang tidak juga di kirim."
com.eraspace.app,Zahra Putria,5,2025-03-02 20:25:17,Apknya bagus sihh rekomend banget buat yang pengen liat atau cek gadget baru nih
com.eraspace.app,Firman Triadi,5,2025-02-27 14:49:02,Mantab keren pelayanan nya ramah
com.eraspace.app,Samsung Zflip5,5,2025-02-27 07:52:52,"aplikasi bagus, lengkap, membantu belanja online lebih prakatis dan nyaman"
com.eraspace.app,Rendi Kurniawan,5,2025-02-25 21:20:11,Keren mantap
com.eraspace.app,ғᴀᴊᴀʀ ʀᴀᴍᴀᴅʜᴀɴ,5,2025-02-23 16:11:56,Juaranya hape
com.eraspace.app,Golan Senpai,5,2025-02-22 15:52:51,"Pelayanan nya sangat baik, terutama ketika berhadapan dengan CS nya Bintang 5 deh😇"
