app_id,userName,score,at,content
com.thecarousell.Carousell,Ziven Febrian,5,2025-04-18 18:50:20,nice
com.thecarousell.Carousell,Satwika,5,2025-04-18 18:31:37,seruu dan membantu jualan preloved
com.thecarousell.Carousell,Apotek Delima,5,2025-04-17 23:35:01,nnice sekkaliii
com.thecarousell.Carousell,dzaky fadhilah,5,2025-04-17 15:37:44,mantul pokoknya
com.thecarousell.Carousell,Dirut Bpjskes,1,2025-04-17 08:07:44,gak sesuai
com.thecarousell.Carousell,yovania putri arnitasari,1,2025-04-17 06:59:58,"abis logout gabisa masuk lagi, kenapa? pass smaa email udah bener"
com.thecarousell.Carousell,Eva Revain,5,2025-04-16 20:33:27,best always
com.thecarousell.Carousell,agiet Geek,5,2025-04-16 19:12:33,🔥🔥🔥
com.thecarousell.Carousell,M Aksa,5,2025-04-16 17:37:29,etdahh itu fitur message dibenerin napa
com.thecarousell.Carousell,Mus Rifah,1,2025-04-16 16:07:08,tidak menangani penipuan dengan baik
com.thecarousell.Carousell,Nafisa Fadhilah Rahim,1,2025-04-16 15:17:52,udah di update apk tetep aja koneksi bermasalah
com.thecarousell.Carousell,Windu Ramo,5,2025-04-15 22:06:26,ok banget
com.thecarousell.Carousell,ari yudha,5,2025-04-15 21:42:50,"good, terima kasih"
com.thecarousell.Carousell,egis anggraini09,5,2025-04-15 06:25:07,Aplikasi untuk membantu umkm dalam menjual barang serta menciptakan interaksi positif dengan berbagai orang. Good Shoping!
com.thecarousell.Carousell,lia agustin,5,2025-04-15 05:15:01,aplokasi yg sangat membantu untuk menjual barang2 yh sudah tidak terpakai lagi
com.thecarousell.Carousell,Ahmad Syarifudin,5,2025-04-14 22:45:47,membantu penjualan apk keren
com.thecarousell.Carousell,Kenny Nugroho,5,2025-04-14 20:56:16,Good experience...barang2 second/baru bagus2 diapl ini..pinter2 nyari ja apa yg dibutuhin smua ada..murah2 kita bs jualan jg
com.thecarousell.Carousell,Rosa Bertha Sembiring,5,2025-04-14 20:12:37,Aplikasi berjalan dgn baik banyak menjangkau pembelinya
com.thecarousell.Carousell,Rumaisa Raudhatul,1,2025-04-14 05:46:18,"jujur kalo emang se-strict itu buat ngga boleh ada transaksi diluar caro then buat sesuatu supaya customer ngerasa aman transaksi disini, kalo ketipu paling cuma bisa report doang akunnya yang mana proses nya aja lama banget dan ngga menjamin uang kembali 👎👎"
com.thecarousell.Carousell,ABAH STORY,2,2025-04-13 21:33:48,"makin lama dipakai makin leg , aduhh"
com.thecarousell.Carousell,Frans Hamonangan Manurung,5,2025-04-13 21:14:14,Aplikaso jual beli yg user friendly dan penjualnya bagus2
com.thecarousell.Carousell,Iwan Patur,5,2025-04-12 19:40:13,"carousell pilihan tepat untuk shoping online barangnya bagus,recomended."
com.thecarousell.Carousell,Rizky Pradana,5,2025-04-12 12:22:27,keren
com.thecarousell.Carousell,aji arief pratama,5,2025-04-11 23:20:30,ini nih enak aplikasi nya
com.thecarousell.Carousell,Her Nadiem,5,2025-04-11 23:01:42,mudah dan cepat
com.thecarousell.Carousell,Rudini Sitinjak,5,2025-04-11 20:36:16,terbaik..rekomendasi
com.thecarousell.Carousell,christian paramatattwa,5,2025-04-11 14:01:22,Enak
com.thecarousell.Carousell,Dee Bts,4,2025-04-09 11:49:55,oke.. tapi sepi pembeli.
com.thecarousell.Carousell,Jane,5,2025-04-09 11:06:34,"aplikasinya sangat membantu saya untuk jualan, proses nya juga gampang, beberapa kali udah berhasil transaksi 😊"
com.thecarousell.Carousell,CR-V C7,5,2025-04-09 05:11:47,"Aplikasi bagus,rill,jelas,saya suka aplikasi ini"
com.thecarousell.Carousell,Oscar Mario Sura,5,2025-04-09 02:08:19,cocok untuk jual beli barang
com.thecarousell.Carousell,Kania Nurhayati,5,2025-04-08 21:52:46,aplikasi sangat bermanfaat bagi penjual prlov
com.thecarousell.Carousell,yana,5,2025-04-08 20:34:53,hunting bju murah disini
com.thecarousell.Carousell,Marliana Nurhayana,4,2025-04-08 07:30:12,Saya pengguna lama aplikasi carousell. Sudah tergabung dari 8 tahun yang lalu. Nampaknya ada perubahan sistem ketika hendak mengupload foto barang yang dijual. Saya tidak bisa memilih foto dari folder terkait. Tolong kembalikan settingan aplikasi seperti awal.
com.thecarousell.Carousell,NOVAL R,5,2025-04-07 20:01:43,ok
com.thecarousell.Carousell,By Marliana,3,2025-04-07 19:09:05,Saya pengguna lama aplikasi carousell. Sudah tergabung dari 8 tahun yang lalu. Nampaknya ada perubahan ketika hendak mengupload foto barang yang dijual. Saya tidak bisa memilih foto dari folder terkait. Tolong kembalikan settingan aplikasi seperti awal.
com.thecarousell.Carousell,andi setiyawan,5,2025-04-07 18:51:51,produk2nya bagus dan penjualnya lebih banyak yg jujur daripada yg nakal.
com.thecarousell.Carousell,FREDY PERDANA A.S,5,2025-04-07 14:44:44,aplikasi simpel keren ringan di HP
com.thecarousell.Carousell,Diah Patrianingsih,3,2025-04-07 12:55:47,banyak akun penipu.. hati2 sm yg verifikasi baru 1-2 bulanan.. harga jauh d bawah standar.. trus lgsg ada yg beli. sidikat bikin akun yg banyak biar di bilang terpercaya padahal penipu.. waspada aja yak.. pokoknya klo g mw pake marketplace lain pas bayarnya jgn percaya kcuali uda akun tahunan...apa lg klo bayar pake dana. gopay..fix penipu..
com.thecarousell.Carousell,Alamsyah Syah,5,2025-04-06 17:59:11,good job
com.thecarousell.Carousell,Maman Rahppy,5,2025-04-06 17:32:38,aplikasi membantu jualan
com.thecarousell.Carousell,dandy darmawan,5,2025-04-06 16:51:36,barang antik dan barang bekas emang the best cari di sini
com.thecarousell.Carousell,FIOLLA R,3,2025-04-05 20:55:59,saya sudah pakai dr 2020 dan sangat membantu saya jualan.tp kenapa dr 2 bulan yg lalu caro susah buat upload poto ya...ada yg ngalamin jg nggak..sampai sudah ku hapus dan instal ulang loh.malah instal di hp lain jg tetep aja susah upload.galeri tidak ditemukan trus.kenapa ya...aku kasih bintanh 3 dl nanti kalau sudah betul saya ganti bintang 5.
com.thecarousell.Carousell,Muhamad Hendrawan,1,2025-04-05 07:15:57,"Aplikasi memang tidak ada jaminan transksi dan saya kena penipuan sebesar 3jt (tapi memang itu karena kesalahan saya yang hanya modal percaya). Dari pihak carousell tidak ada himbauan bagaiamana cara aman bertransaksi di apl tsb. dan buat new user, pastikan pakai rekber / pembayaran lewat aplikasi oren / ijo. kalo ngak mau kemungkinan besar mereka scam."
com.thecarousell.Carousell,wiwik,5,2025-04-04 14:10:17,aplikasi yg bagus untuk jual beli
com.thecarousell.Carousell,castarina vera,5,2025-04-03 22:57:08,lebih keren dan lebih inovatif
com.thecarousell.Carousell,Evan Cell,5,2025-04-03 19:29:34,🅑🅐🅖🅤🅢
com.thecarousell.Carousell,Ratih Erintanti,1,2025-04-03 18:45:41,"app ini kurang bisa menjamin keamanan transaksi baik biat seller ataupun buyer. bener2 banyak penipu. CS nya juga pakai bot, jadi ngoceh muter2 kek orang t*lol. sorry to say"
com.thecarousell.Carousell,Ai Natta,5,2025-04-03 06:56:23,"Sangat membantu untuk bisnis online ,thanks carousell"
com.thecarousell.Carousell,afdi abib,5,2025-04-02 21:58:33,"bagus,sangat membantu"
com.thecarousell.Carousell,Jarjit Star,2,2025-04-02 14:37:31,"tetap ada notif update , padahal sudah diupdate notif ini selalu muncul di fiture chat udah di uninstall dan install ulang tetap begini mau tutup aplikasi kah? tolong infonya"
com.thecarousell.Carousell,Petir Awan,5,2025-04-02 14:23:34,ok
com.thecarousell.Carousell,Ghanighandi Ghandi,5,2025-04-01 15:06:53,good app
com.thecarousell.Carousell,momo,5,2025-04-01 14:51:45,membantu banget
com.thecarousell.Carousell,Wulandari Cantekk,1,2025-04-01 08:22:33,"tidak bisa login, sy juga pernah tertipu sama seller di apk ini!! mohon diperbaiki!"
com.thecarousell.Carousell,Wahyu Cahyadi,5,2025-03-31 20:44:55,mantap
com.thecarousell.Carousell,ratna firmansyah,1,2025-03-31 15:08:50,"Banyak akun penipu aktif di aplikasi ini. Banyak korban dari akun penipu yang sama. Sudah banyak akun yang melaporkan akun penipu itu, tapi tidak ada tindakan dari tim cariosell. akun penipu tersebut pun masih aktif beraksi di aplikasi ini. Tim admin sangat tidak membantu 😥"
com.thecarousell.Carousell,It's dear,5,2025-03-31 02:08:13,nice
com.thecarousell.Carousell,Hayati Cake,5,2025-03-29 23:10:21,ok thans carousell
com.thecarousell.Carousell,Fitriani Fatonah,5,2025-03-29 20:01:16,bagusss
com.thecarousell.Carousell,Hesti Nur Lestari,1,2025-03-29 19:30:37,"Sebagai marketplace sangat tidak aman, dan tidak ada sistem keamanan bertransaksi yang dapat diandalkan. Sangat mudah disalahgunakan oleh oknum-oknum yang bermaksud tidak baik. Coba saja ketik ""penipuan"" di bagian pencarian di aplikasinya. Sudah banyak sekali testimoni orang-orang yang sudah mengalami penipuan di Carousell."
com.thecarousell.Carousell,Aulil Amri,5,2025-03-29 18:57:42,good
com.thecarousell.Carousell,Ahmad Jaojao,5,2025-03-28 21:15:23,"khusus aplikasi Seller Seller jujur dan amanah , penipu jgn masuk sini dah"
com.thecarousell.Carousell,si Boy,5,2025-03-28 15:10:28,terimakasih sudah membantu berniaga
com.thecarousell.Carousell,Yanti Goei,3,2025-03-28 11:30:07,"makin di upload makin gak jelas, mau post foto jualan aja cari foto setengah mati"
com.thecarousell.Carousell,Fallo Benyamin2,5,2025-03-27 20:35:13,nicee
com.thecarousell.Carousell,Mulyadi Mulyadi,5,2025-03-27 19:21:04,Good
com.thecarousell.Carousell,Jack Ambon,1,2025-03-27 00:11:00,"Sarang penipu dulu suka belanja dsni, tp ko lg marak posting penipuan. dn jd salah satu korban ny"
com.thecarousell.Carousell,Baron 777,4,2025-03-26 20:49:17,sejauh ini cukup bermanfaat
com.thecarousell.Carousell,BC,4,2025-03-26 17:23:02,"skr banyak skali akun2 kosong gada foto profile,gada ulasan membeli atau menjual.nama di akunnya cowok tp nyari nya pakaian/barang2 wanita.skr bnyk skali penipu masuk2 ke carousell.serem langsung ku block2 in.slalu alasan nya buat istri atau pacar nanya lingerie lah minta foto saya pas pakai lingerie.langsung saya block.td nanya serum ktnya buat pacarnya.hadeuh ga masuk akal.langsung saya block.hati2 semua yg jualan di carousell"
com.thecarousell.Carousell,Dadan Buldansyah,5,2025-03-26 17:19:17,menurut saya aplikasi Carousel ini mudah digunakan dan membantu sekali ketika kita ingin menjual atau membeli barang yang kita mau.
com.thecarousell.Carousell,Muhammad Rijal,5,2025-03-26 15:52:49,aplikasi yang sangat berguna untuk menjual dan membeli barang yang di inginkan dan juga pilihan nya lengkap
com.thecarousell.Carousell,Rusyda Ayati,2,2025-03-26 08:57:35,nice
com.thecarousell.Carousell,hyan kurniawan,1,2025-03-26 05:12:36,diperbarui malah tidak bisa UPLOAD FOTO
com.thecarousell.Carousell,Azka Mirza Sebayang,5,2025-03-25 22:03:46,Mantappss.. ♥️
com.thecarousell.Carousell,Abdi Setyowati,5,2025-03-25 13:53:15,"good aplikasi, I like it"
com.thecarousell.Carousell,Akang Mita,4,2025-03-25 07:37:32,pelanggan kurang
com.thecarousell.Carousell,Chacha Daeli,3,2025-03-25 07:20:13,"ini gimana sih, tiap mau login selalu gk bisa, keterangan nya, anda telah melampaui akun batasan anda, maksudnya gimana sih ih, bingung deh, apanya yg melampaui, baru juga buat akun"
com.thecarousell.Carousell,I'm Zays,5,2025-03-24 21:29:24,apk jualan paling gacorr
com.thecarousell.Carousell,mas Adi clean,5,2025-03-24 14:30:16,"tempat jual beli yang gak ribet disini tempatnya, cocok harga lngsung jadi👍"
com.thecarousell.Carousell,AFIFAH M.SYARIF,5,2025-03-23 10:17:52,menyenangkan jualan disni..makasi..
com.thecarousell.Carousell,Fikri alfarezy,1,2025-03-22 23:23:09,Jualan gw sepi bgt kek kuburan bgst🗿😹
com.thecarousell.Carousell,Annisa Fitriani,1,2025-03-22 21:03:35,APK LAKNAT BANYAK PENIPU
com.thecarousell.Carousell,agenhdi higgshdi,5,2025-03-22 20:57:40,mantap
com.thecarousell.Carousell,Yuu,1,2025-03-22 20:21:32,"sejak di update malah makin berat search produk lag parah foto produk juga gak keluar, udah hapus cache sama data juga gak bisa sekarang stack di login muter doang ga bisa masuk payah."
com.thecarousell.Carousell,PRO PLAYER,5,2025-03-22 18:03:43,"Simple, Trust konsumen tinggi."
com.thecarousell.Carousell,masnilam munthe,5,2025-03-22 08:45:37,keren...
com.thecarousell.Carousell,Azizah Batubara,5,2025-03-22 02:35:43,mantap
com.thecarousell.Carousell,MUHAMMAD ROFIQOYUM,5,2025-03-22 00:51:35,"Tempat paling seru buat jual dan beli barang apapun, harga bisa nego ampe deal. Terbaik sih ni Apk."
com.thecarousell.Carousell,Esti 1805 Setiawan,5,2025-03-21 16:53:13,okeee
com.thecarousell.Carousell,Satria Lanang Wicaksono,1,2025-03-21 15:38:29,banyak scammer pea
com.thecarousell.Carousell,Basa WasHere,5,2025-03-20 20:59:41,lebih Asik dari Ol* sering sering posting makin besar kesempatan sold thanks Carousell
com.thecarousell.Carousell,Irfan Amirul Jaiz,1,2025-03-20 17:56:02,"setelah di-update banyak bug, gak bisa milih gambar sesuai folder, semuanya nyatu, jadi susah milih foto-foto lama, tertumpuk foto baru, semua folder jadi satu dan gak bisa sunting gambar, dan posting loading yang tidak ada habisnya, 30 menit kutunggu masih loading. padahal internet lancar"
