app_id,userName,score,at,content
com.miHoYo.bh3oversea,SILVERWING :N-EX,5,2025-04-17 06:57:59,"game baik,developer baik gak kayak game sebelah"
com.miHoYo.bh3oversea,Steafen Micael,3,2025-04-16 23:01:45,"ya saya tahu ini sekedar semi open world, yang artinya ketika menjelajah sampai ke ujung map, maka akan menemukan batas dari pada map 1 ke map 2, dan itu membuatku merasa ini tidak terlalu open world"
com.miHoYo.bh3oversea,ARRUHUL JADIID HIBATULLAH (Arru),5,2025-04-15 18:39:37,"Meskipun tidak sebagus saudaranya. Tapi, secara keseluruhan saya puas. Untuk sementara saya tidak bermain karena perangkat saya kekurangan penyimpanan."
com.miHoYo.bh3oversea,Zhafran Alfian,3,2025-04-15 14:28:01,gamenya multiplayer kan?
com.miHoYo.bh3oversea,Sponzip,5,2025-04-12 21:15:18,segi game sih bagus tapi kalo ULTI tambahin animasih biar lebih bagus
com.miHoYo.bh3oversea,Fatihah Rizki,5,2025-04-12 19:48:59,"gamenya bagus,grafiknya oke,karakternya juga oke,dan menurut saya ini game gabungan dari genshin imapact dan honkai star rai."
com.miHoYo.bh3oversea,DiazMazda,5,2025-04-12 11:22:40,Walaupun gamenya udah lumayan tua tapi masih rekomended buat dimaenin
com.miHoYo.bh3oversea,Andika Pratama,5,2025-04-11 22:45:35,"dari segi game play, story, desain karakter nya juga bagus.cuman kalo bisa kurangi karakter trial di story soalnya kayak percuma gitu gacha karakter kalo cuma bisa di pakek di mode tertentu doang.itu ajasih untuk yang lainnya udah perfect."
com.miHoYo.bh3oversea,Zhafran Mahendra,3,2025-04-11 22:37:36,loadingnya agak lama🤫
com.miHoYo.bh3oversea,Alim Lim,3,2025-04-11 06:02:17,bagus sih tapi lama mulai nya
com.miHoYo.bh3oversea,Bwaya !!!,2,2025-04-11 04:46:18,"genshin support controller, honkai kapan?"
com.miHoYo.bh3oversea,grey,5,2025-04-11 00:32:15,lebih lag di tempat liat character dari pada pas battle
com.miHoYo.bh3oversea,Babang Kelinci,5,2025-04-11 00:09:37,ABSOLUTE CINEMA! THE BEST STORIES IN HOYOVERSE!!
com.miHoYo.bh3oversea,Permadi Safrianto,5,2025-04-10 15:43:39,wait for me to come back as captain
com.miHoYo.bh3oversea,Kak Iros,5,2025-04-10 12:50:05,game nya bagus dan seru tapi hp kentang GK bisamaen terlalu hd kali kasi la penerunan mb nya ok
com.miHoYo.bh3oversea,muh rafly,1,2025-04-10 10:37:18,ini game kalo kita Hiatus lebih dari 6 bulan nanti data game nya di hapus bgst
com.miHoYo.bh3oversea,D1spersion-,1,2025-04-09 20:33:17,Kok malah lag saat mau in-game pas mau masuk lobby malah lag sekali
com.miHoYo.bh3oversea,Muhamad Firmansyah,5,2025-04-09 19:23:29,"Finally i found it!!!😭 Thankyou Mihoyo for always keeping my account safe til this time, I love you ❤️"
com.miHoYo.bh3oversea,Hana kuzume Kuzume,2,2025-04-09 18:47:40,kapan bikin cloud Hongkai impact 3?atau HSR Cloud?lama lho ini loginnya apalagi bosan sekali keluar lamaan dikit langsung ngulang lagi
com.miHoYo.bh3oversea,Rini Ardianto,5,2025-04-09 10:56:09,game nya bagus banget
com.miHoYo.bh3oversea,yo_huann,5,2025-04-09 10:03:19,"jujur, this is a best rpg game i ever played, soalnya gimana ya? karakternya bagus bagus, storynya gila.. Habistu combatnya juga keren keren. saranku cuma satu, kalau bisa ada fitur hapus data lama kayak hsr tapi CGnya tetep tersimpan di koleksi, jadi yaa bisa aja sizenya diperkecil sedikit.. ngga juga gapapa kok :p soalnya ya mau besar mau kecil, asalkan seru juga gapapa hhe. trus ini sparkle di asrama chibi gaada kah? atau cuma di HP ak doang? :< kalau gaada tambahan yaaa overall bagus kok ."
com.miHoYo.bh3oversea,Azki Adriansah,5,2025-04-09 05:43:53,game nya sangat bagus setory nya juga bagus animasi sudah kerenn tapi yg saya tidak suka di part 2 nya animasi nya kurang pertempuran nya gk seru gk kaya di part 1 tapi saya tetap puas dengan game ini karena akhirnya saya bisa merasakan kebahagiaan yg tidak pernah saya dapatkan
com.miHoYo.bh3oversea,Cah Sasak,5,2025-04-09 04:28:26,mantap
com.miHoYo.bh3oversea,Kevin ANDRIAN,5,2025-04-08 16:40:53,Kaslana Family are the best😺❤️
com.miHoYo.bh3oversea,Nabil Naufal,2,2025-04-08 12:09:04,"main HI 3 saya sudah cukup lama, setelah rilisnya genshin saya pun terjadi alihkan ke genshin, karena size yg lumayan cukup memakan ruang penyimpanan, namun setelah menghapus HI 3 kurang lebih 2 tahunan saya mencoba login ke akun saya yang dulu, namun yg saya dapatkan nihil ! progres akun saya hilang !! padahal sudah banyak Valkyrie bahkan semua para herrscher sudah saya dapatkan waktu itu, saya sebagai player lama cukup kecewa😥, karena akun hilang gitu aja"
com.miHoYo.bh3oversea,Afriyanto Amir,5,2025-04-08 10:41:23,gile game apa ini bagus buanget 🥳🥳🥳🥳🥳🤯
com.miHoYo.bh3oversea,Krisna Mahameru,5,2025-04-08 05:09:24,aku suka semuanya dari game ini cuma tolong ya storynya jangan dibikin sad terus ☺☺
com.miHoYo.bh3oversea,Mass up kill,5,2025-04-08 03:13:37,mungkin bagi player baru aga bingung sih karena di part 2 aga complex dan membingungkan tapi oke lah(btw kapan helia s rank rilis?)
com.miHoYo.bh3oversea,Damiral2020,5,2025-04-07 10:15:38,"berat banget bagi hp kentang, setiap update pasti giga2 an tapi bagus sih story nya cuman agak berbelit, kalo bisa saranku buat versi manga/komiknya biar player makin paham sama story nya"
com.miHoYo.bh3oversea,Muhammad Baraja,5,2025-04-07 04:10:23,This game is really cool👍👍
com.miHoYo.bh3oversea,Katyusha,5,2025-04-07 03:58:27,Storynya bagus banget👍
com.miHoYo.bh3oversea,Raihan Christeven,5,2025-04-07 00:22:43,i love you
com.miHoYo.bh3oversea,Vx TaV Gameplay,5,2025-04-06 22:38:13,"Suka sama event collab evangelion nya... Kalau Bisa nanti Event Collab with Evangelion di adakan lagi... new Char Misal nya Rei ayanami dan Mari makinami, biar makin banyak wibu ingin main game ini,... sekian thanks..."
com.miHoYo.bh3oversea,MSalman Alfarizi_08,1,2025-04-06 18:45:59,HOYO ASU
com.miHoYo.bh3oversea,Nova Erina,5,2025-04-05 23:47:38,"suka bgt sama story story dan event nya. semoga kedepannya bisa rerun banner char yang animasi ultinya lebih bagus dan menarik, juga desain karakter nya lebih menonjol dan kreatif."
